id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,availability_365
13037692,Manhattan,Hell's Kitchen,40.76092,-73.99159,Entire home/apt,102
13039122,Brooklyn,Bushwick,40.69433,-73.93027,Private room,55
13039351,Brooklyn,Fort Greene,40.68902,-73.97318,Entire home/apt,0
13040221,Manhattan,Chelsea,40.74379,-73.99678,Entire home/apt,0
13040683,Queens,Ditmars Steinway,40.77427,-73.90293,Shared room,0
13042051,Brooklyn,Williamsburg,40.71634,-73.94427,Entire home/apt,0
13042637,Queens,Sunnyside,40.74717,-73.91679,Entire home/apt,69
13043208,Manhattan,Financial District,40.7048,-74.00786,Entire home/apt,0
13044519,Brooklyn,Greenpoint,40.73331,-73.9578,Private room,0
13044589,Brooklyn,South Slope,40.66476,-73.98473,Entire home/apt,0
13044668,Manhattan,Midtown,40.74292,-73.98521,Private room,0
13044689,Manhattan,Chelsea,40.74434,-74.00488,Entire home/apt,101
13044996,Brooklyn,Flatbush,40.64216,-73.95781,Entire home/apt,0
13046279,Manhattan,Washington Heights,40.83735,-73.94478,Entire home/apt,332
13052968,Brooklyn,Fort Greene,40.6864,-73.97362,Entire home/apt,0
13055856,Brooklyn,Crown Heights,40.67692,-73.9546,Entire home/apt,92
13057103,Brooklyn,Bay Ridge,40.63186,-74.02797,Private room,0
13058232,Manhattan,Chelsea,40.74349,-74.0007,Entire home/apt,116
13058423,Brooklyn,Windsor Terrace,40.65937,-73.97806,Entire home/apt,248
13059872,Manhattan,NoHo,40.72602,-73.99537,Private room,0
13060365,Manhattan,Civic Center,40.71465,-74.00552,Private room,0
13060456,Brooklyn,Clinton Hill,40.69453,-73.96259,Private room,0
13061064,Manhattan,Upper East Side,40.77521,-73.95483,Private room,0
13062975,Manhattan,Chelsea,40.74622,-74.00344,Entire home/apt,277
13063294,Brooklyn,Williamsburg,40.70835,-73.95477,Private room,365
13064336,Brooklyn,Williamsburg,40.70804,-73.9438,Private room,0
13064386,Brooklyn,Bedford-Stuyvesant,40.68618,-73.91915,Private room,0
13064913,Brooklyn,Fort Greene,40.68631,-73.9763,Entire home/apt,0
13065347,Brooklyn,Cypress Hills,40.68131,-73.90411,Private room,347
13065356,Manhattan,Greenwich Village,40.73355,-73.99869,Entire home/apt,0
13072490,Brooklyn,Greenpoint,40.73069,-73.95631,Entire home/apt,0
13073569,Manhattan,Tribeca,40.71673,-74.00678,Entire home/apt,346
13075158,Manhattan,Chinatown,40.71328,-73.996,Private room,117
13076852,Brooklyn,Bedford-Stuyvesant,40.69015,-73.95767,Private room,89
13078166,Manhattan,Chelsea,40.74061,-74.00125,Entire home/apt,239
13079618,Brooklyn,Fort Greene,40.6907,-73.97308,Entire home/apt,0
13080002,Brooklyn,Bedford-Stuyvesant,40.69089,-73.95855,Private room,0
13080685,Manhattan,Kips Bay,40.74356,-73.97609,Shared room,0
13081306,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,283
13083020,Brooklyn,Bedford-Stuyvesant,40.68363,-73.95292,Private room,0
13083638,Brooklyn,Greenpoint,40.72797,-73.95707,Entire home/apt,0
13083988,Brooklyn,Greenpoint,40.73208,-73.95661,Private room,0
13091684,Manhattan,Murray Hill,40.74878,-73.98164,Entire home/apt,249
13092482,Manhattan,Hell's Kitchen,40.76098,-73.99952,Entire home/apt,364
13094250,Brooklyn,Carroll Gardens,40.67796,-73.99587,Private room,0
13094690,Brooklyn,Bushwick,40.69783,-73.93192,Private room,0
13096091,Manhattan,Harlem,40.83115,-73.94824,Entire home/apt,364
13096146,Brooklyn,Crown Heights,40.67268,-73.95476,Entire home/apt,0
13098452,Manhattan,Washington Heights,40.849,-73.93641,Entire home/apt,0
13099377,Manhattan,Harlem,40.82942,-73.94317,Private room,35
13099742,Brooklyn,South Slope,40.66737,-73.99075,Private room,0
13100152,Queens,Astoria,40.76545,-73.91668,Entire home/apt,0
13100277,Queens,Woodside,40.75172,-73.90372,Private room,126
13100726,Manhattan,East Harlem,40.80758,-73.93892,Entire home/apt,50
13101260,Manhattan,East Village,40.72378,-73.98117,Entire home/apt,0
13101855,Brooklyn,Flatlands,40.61521,-73.92352,Entire home/apt,336
13102116,Brooklyn,Fort Greene,40.69409,-73.97858,Entire home/apt,0
13107627,Brooklyn,Brighton Beach,40.58058,-73.95405,Private room,4
13108573,Manhattan,Chelsea,40.75095,-73.99565,Entire home/apt,324
13109949,Brooklyn,Bedford-Stuyvesant,40.69364,-73.95148,Private room,0
13111578,Brooklyn,Bedford-Stuyvesant,40.68723,-73.9302,Private room,0
13113626,Manhattan,Midtown,40.75851,-73.97904,Entire home/apt,0
13113906,Brooklyn,Park Slope,40.66971,-73.98666,Private room,245
13114019,Manhattan,Chelsea,40.74372,-74.00259,Entire home/apt,0
13114203,Manhattan,Little Italy,40.71899,-73.99773,Entire home/apt,230
13114437,Brooklyn,Flatbush,40.6355,-73.9631,Private room,0
13114443,Manhattan,East Village,40.72515,-73.98481,Entire home/apt,0
13114542,Manhattan,Harlem,40.82902,-73.94519,Private room,0
13115864,Manhattan,Chelsea,40.74697,-74.00327,Entire home/apt,0
13116397,Manhattan,East Village,40.72658,-73.9777,Private room,0
13117094,Manhattan,East Harlem,40.79614,-73.94867,Entire home/apt,67
13122135,Brooklyn,Greenpoint,40.72564,-73.9495,Private room,0
13123232,Manhattan,Hell's Kitchen,40.76056,-73.99839,Private room,0
13125552,Brooklyn,Williamsburg,40.70413,-73.93033,Entire home/apt,107
13126582,Manhattan,Hell's Kitchen,40.76536,-73.98825,Entire home/apt,0
13127582,Queens,Ditmars Steinway,40.77311,-73.91431,Private room,0
13128747,Brooklyn,Bedford-Stuyvesant,40.68336,-73.92725,Entire home/apt,0
13130313,Manhattan,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,234
13130332,Brooklyn,Williamsburg,40.71104,-73.95795,Private room,0
13130744,Bronx,Olinville,40.88472,-73.86267,Private room,0
13135589,Brooklyn,Fort Hamilton,40.61553,-74.02683,Private room,363
13135822,Manhattan,Hell's Kitchen,40.76296,-73.99123,Private room,5
13136912,Brooklyn,Brighton Beach,40.57467,-73.96768,Entire home/apt,0
13139462,Brooklyn,East Flatbush,40.64194,-73.95093,Private room,362
13140220,Manhattan,Upper East Side,40.7766,-73.94797,Entire home/apt,299
13141460,Queens,Astoria,40.76829,-73.92701,Private room,0
13145377,Manhattan,West Village,40.73682,-74.00394,Entire home/apt,0
13148370,Brooklyn,Fort Greene,40.68414,-73.96944,Entire home/apt,0
13153265,Brooklyn,Park Slope,40.66988,-73.98346,Entire home/apt,256
13154343,Manhattan,Hell's Kitchen,40.76349,-73.99187,Entire home/apt,67
13155478,Manhattan,Upper East Side,40.77612,-73.94745,Private room,0
13156126,Manhattan,Upper West Side,40.79832,-73.96094,Entire home/apt,290
13156982,Brooklyn,Greenpoint,40.73517,-73.9498,Entire home/apt,0
13157147,Brooklyn,Bedford-Stuyvesant,40.69163,-73.94653,Private room,23
13163474,Manhattan,Upper West Side,40.79269,-73.97609,Entire home/apt,88
13165250,Manhattan,Inwood,40.86818,-73.91655,Entire home/apt,0
13165301,Queens,Forest Hills,40.72,-73.85109,Entire home/apt,360
13165500,Brooklyn,Williamsburg,40.71006,-73.94782,Entire home/apt,0
13167611,Queens,Ditmars Steinway,40.77331,-73.91799,Entire home/apt,0
13169181,Queens,Astoria,40.76873,-73.92561,Private room,217
13169559,Manhattan,Hell's Kitchen,40.76643,-73.99446,Entire home/apt,12
13170159,Brooklyn,Brighton Beach,40.58019,-73.9542,Entire home/apt,365
13170825,Brooklyn,Bedford-Stuyvesant,40.68404,-73.94783,Entire home/apt,0
13171746,Manhattan,Midtown,40.74292,-73.98251,Private room,0
13173415,Manhattan,Theater District,40.76183,-73.98548,Private room,32
13174320,Manhattan,Upper East Side,40.77096,-73.95786,Entire home/apt,0
13174455,Brooklyn,Bedford-Stuyvesant,40.68779,-73.9234,Private room,79
13175725,Brooklyn,East Flatbush,40.65845,-73.92386,Entire home/apt,57
13176134,Manhattan,Morningside Heights,40.80455,-73.966,Private room,0
13182531,Manhattan,Washington Heights,40.85143,-73.94052,Entire home/apt,7
13183047,Brooklyn,Carroll Gardens,40.68284,-73.99539,Entire home/apt,0
13183826,Brooklyn,Bensonhurst,40.60357,-73.9942,Private room,0
13184122,Manhattan,Harlem,40.82486,-73.94304,Entire home/apt,238
13186447,Manhattan,Washington Heights,40.85059,-73.93764,Entire home/apt,0
13186741,Manhattan,West Village,40.73835,-74.00031,Private room,216
13188552,Queens,Ridgewood,40.70882,-73.89358,Entire home/apt,0
13192217,Brooklyn,Bushwick,40.69712,-73.92123,Entire home/apt,0
13192379,Manhattan,Washington Heights,40.85127,-73.93056,Private room,0
13192944,Brooklyn,Dyker Heights,40.62802,-74.01328,Private room,0
13193534,Manhattan,Inwood,40.85919,-73.92933,Private room,0
13199140,Manhattan,Upper East Side,40.77588,-73.95132,Entire home/apt,0
13203601,Manhattan,East Harlem,40.79372,-73.94348,Entire home/apt,20
13207548,Manhattan,Washington Heights,40.85158,-73.94092,Private room,0
13208065,Manhattan,Chelsea,40.7414,-73.99474,Entire home/apt,269
13208685,Manhattan,Hell's Kitchen,40.76463,-73.98985,Private room,3
13209482,Manhattan,East Village,40.72779,-73.98482,Entire home/apt,0
13209514,Manhattan,Financial District,40.70446,-74.00521,Entire home/apt,0
13213869,Manhattan,Washington Heights,40.84387,-73.94179,Private room,362
13215481,Brooklyn,Williamsburg,40.71558,-73.93974,Private room,0
13216357,Manhattan,Harlem,40.82577,-73.93956,Entire home/apt,258
13217170,Brooklyn,Bedford-Stuyvesant,40.68576,-73.95235,Private room,151
13217241,Manhattan,Nolita,40.72234,-73.99686,Entire home/apt,151
13217755,Manhattan,Upper West Side,40.79948,-73.96572,Private room,0
13220720,Brooklyn,Williamsburg,40.71748,-73.94119,Private room,0
13221331,Brooklyn,Brooklyn Heights,40.69869,-73.99788,Entire home/apt,0
13222140,Staten Island,Tompkinsville,40.63329,-74.08139,Private room,319
13222669,Queens,Sunnyside,40.73445,-73.92222,Entire home/apt,302
13225970,Manhattan,Morningside Heights,40.80409,-73.96456,Private room,0
13230807,Brooklyn,Bay Ridge,40.6342,-74.02397,Entire home/apt,200
13231566,Manhattan,Tribeca,40.71226,-74.00914,Private room,150
13232690,Brooklyn,Bedford-Stuyvesant,40.68475,-73.92993,Private room,275
13233856,Manhattan,Upper West Side,40.79678,-73.9716,Private room,0
13234352,Manhattan,Upper East Side,40.76413,-73.96167,Entire home/apt,0
13234457,Brooklyn,Bedford-Stuyvesant,40.68275,-73.95814,Entire home/apt,303
13235951,Manhattan,Harlem,40.8147,-73.93656,Private room,0
13236366,Manhattan,Upper West Side,40.78352,-73.97595,Entire home/apt,277
13237190,Manhattan,Upper East Side,40.76999,-73.95477,Shared room,0
13238211,Manhattan,West Village,40.7341,-74.00073,Entire home/apt,0
13238321,Manhattan,Harlem,40.82981,-73.94847,Private room,177
13238778,Brooklyn,Bushwick,40.70253,-73.9286,Private room,0
13239693,Brooklyn,Greenpoint,40.73428,-73.95632,Entire home/apt,0
13240737,Manhattan,Hell's Kitchen,40.7648,-73.99522,Private room,0
13244254,Manhattan,Harlem,40.80685,-73.95168,Entire home/apt,44
13245033,Queens,Elmhurst,40.73703,-73.88038,Private room,0
13245726,Manhattan,Harlem,40.80537,-73.95276,Private room,0
13246042,Brooklyn,Bushwick,40.69818,-73.92431,Private room,225
13246278,Manhattan,Lower East Side,40.71299,-73.9899,Entire home/apt,0
13246804,Manhattan,Midtown,40.75975,-73.96456,Private room,0
13248583,Manhattan,Harlem,40.80119,-73.95126,Private room,0
13248968,Brooklyn,Bushwick,40.69581,-73.93115,Entire home/apt,0
13249444,Brooklyn,Bedford-Stuyvesant,40.69013,-73.95254,Private room,322
13250303,Brooklyn,Bedford-Stuyvesant,40.6928,-73.95851,Private room,0
13252064,Manhattan,Chelsea,40.74689,-74.00175,Shared room,253
13254260,Brooklyn,Crown Heights,40.66791,-73.95352,Private room,0
13254504,Manhattan,Chelsea,40.75008,-73.99743,Entire home/apt,0
13256651,Brooklyn,Flatbush,40.64649,-73.96475,Shared room,364
13258556,Manhattan,Kips Bay,40.74218,-73.98075,Entire home/apt,0
13259442,Manhattan,Upper West Side,40.80233,-73.9656,Private room,0
13260699,Manhattan,Upper West Side,40.7791,-73.97783,Entire home/apt,321
13261498,Brooklyn,South Slope,40.66306,-73.98641,Entire home/apt,0
13262386,Brooklyn,Bedford-Stuyvesant,40.68528,-73.92234,Private room,358
13264690,Manhattan,Harlem,40.82735,-73.94188,Private room,364
13265459,Manhattan,Washington Heights,40.85143,-73.9361,Entire home/apt,0
13266202,Brooklyn,Williamsburg,40.70676,-73.93974,Private room,0
13272041,Manhattan,Midtown,40.75093,-73.97211,Private room,0
13273903,Manhattan,Financial District,40.70704,-74.00684,Entire home/apt,0
13274366,Queens,Corona,40.73924,-73.86465,Shared room,0
13274918,Manhattan,Midtown,40.74369,-73.982,Entire home/apt,152
13275896,Manhattan,Harlem,40.81669,-73.93855,Private room,365
13276227,Manhattan,Harlem,40.8142,-73.93686,Private room,365
13276320,Queens,Ditmars Steinway,40.77489,-73.91522,Private room,3
13276525,Manhattan,Harlem,40.81656,-73.93965,Private room,89
13278654,Manhattan,Upper West Side,40.77663,-73.9819,Entire home/apt,0
13280112,Brooklyn,Williamsburg,40.71254,-73.95877,Entire home/apt,0
13280459,Brooklyn,Gowanus,40.67829,-73.9908,Private room,0
13282284,Brooklyn,Cobble Hill,40.68933,-73.99353,Private room,0
13289643,Manhattan,Kips Bay,40.74382,-73.97477,Entire home/apt,0
13291508,Brooklyn,Windsor Terrace,40.6554,-73.98044,Private room,110
13292087,Manhattan,Upper West Side,40.796,-73.9728,Entire home/apt,43
13292687,Brooklyn,Williamsburg,40.70838,-73.9613,Private room,0
13292993,Manhattan,Kips Bay,40.74399,-73.97822,Entire home/apt,0
13294007,Manhattan,Upper East Side,40.7724,-73.94903,Entire home/apt,30
13294291,Brooklyn,Williamsburg,40.71672,-73.95305,Private room,0
13294471,Staten Island,Clifton,40.61639,-74.07661,Private room,324
13299818,Manhattan,Gramercy,40.73726,-73.98201,Entire home/apt,0
13300059,Brooklyn,Prospect-Lefferts Gardens,40.66127,-73.95371,Entire home/apt,16
13300639,Brooklyn,Prospect Heights,40.67853,-73.96816,Private room,93
13301454,Manhattan,Harlem,40.81212,-73.95147,Private room,0
13301698,Manhattan,Harlem,40.8279,-73.94422,Private room,4
13305621,Brooklyn,Bedford-Stuyvesant,40.68257,-73.95481,Entire home/apt,0
13306081,Brooklyn,Canarsie,40.64165,-73.90261,Private room,179
13307480,Manhattan,Washington Heights,40.83672,-73.94101,Entire home/apt,119
13308276,Manhattan,Upper West Side,40.80072,-73.96142,Entire home/apt,0
13308629,Manhattan,Two Bridges,40.71222,-73.9966,Private room,0
13309259,Brooklyn,Crown Heights,40.67657,-73.95277,Private room,0
13309667,Manhattan,West Village,40.73911,-74.00463,Entire home/apt,0
13311896,Brooklyn,Crown Heights,40.6738,-73.94135,Private room,0
13314206,Manhattan,Washington Heights,40.8373,-73.94506,Entire home/apt,0
13314442,Brooklyn,Bushwick,40.70071,-73.93991,Private room,0
13315551,Brooklyn,Midwood,40.61785,-73.95431,Entire home/apt,0
13315940,Manhattan,Morningside Heights,40.80765,-73.9575,Entire home/apt,0
13316028,Brooklyn,Greenpoint,40.72635,-73.95431,Private room,0
13316577,Manhattan,Upper East Side,40.77629,-73.94556,Entire home/apt,0
13318239,Manhattan,East Harlem,40.79025,-73.94983,Entire home/apt,364
13325664,Manhattan,East Village,40.72812,-73.9792,Entire home/apt,0
13325767,Brooklyn,Clinton Hill,40.69257,-73.96887,Private room,0
13328254,Manhattan,Lower East Side,40.71284,-73.98783,Private room,0
13329706,Queens,Kew Gardens Hills,40.73061,-73.82197,Entire home/apt,0
13331100,Queens,Rockaway Beach,40.5894,-73.81483,Entire home/apt,10
13332859,Brooklyn,Brooklyn Heights,40.69589,-73.99343,Entire home/apt,0
13333542,Brooklyn,Bedford-Stuyvesant,40.68211,-73.94028,Entire home/apt,236
13333699,Brooklyn,Fort Greene,40.6903,-73.97589,Entire home/apt,0
13341955,Queens,Jackson Heights,40.75337,-73.87771,Entire home/apt,264
13343144,Queens,Astoria,40.75594,-73.92538,Private room,89
13346091,Manhattan,Harlem,40.81794,-73.953,Entire home/apt,0
13346741,Manhattan,Upper West Side,40.79593,-73.96918,Entire home/apt,212
13347857,Brooklyn,Williamsburg,40.71096,-73.94508,Private room,0
13355002,Brooklyn,Canarsie,40.637,-73.90969,Entire home/apt,310
13355711,Manhattan,Washington Heights,40.85106,-73.93122,Private room,0
13356452,Manhattan,Hell's Kitchen,40.76126,-73.9883,Entire home/apt,180
13356748,Brooklyn,Williamsburg,40.71294,-73.9415,Private room,0
13358067,Brooklyn,Greenpoint,40.72529,-73.94492,Entire home/apt,0
13358265,Manhattan,Upper West Side,40.77738,-73.97897,Entire home/apt,0
13358786,Manhattan,Harlem,40.83314,-73.95027,Entire home/apt,184
13359798,Queens,Astoria,40.76874,-73.91602,Entire home/apt,0
13360068,Manhattan,Upper East Side,40.77908,-73.94917,Entire home/apt,0
13360675,Brooklyn,Fort Greene,40.69673,-73.97248,Private room,0
13361613,Manhattan,Harlem,40.8057,-73.94625,Entire home/apt,272
13361785,Brooklyn,Williamsburg,40.71153,-73.96528,Entire home/apt,151
13362486,Brooklyn,Park Slope,40.6711,-73.97702,Private room,0
13370053,Brooklyn,Greenpoint,40.73559,-73.95981,Entire home/apt,0
13370393,Staten Island,Concord,40.60417,-74.0808,Entire home/apt,72
13371699,Brooklyn,Windsor Terrace,40.65922,-73.97898,Entire home/apt,298
13373300,Brooklyn,Cobble Hill,40.68788,-73.99494,Entire home/apt,0
13373898,Manhattan,Harlem,40.8052,-73.94683,Entire home/apt,238
13374172,Brooklyn,Clinton Hill,40.69095,-73.96927,Entire home/apt,174
13374738,Manhattan,Harlem,40.80032,-73.95356,Private room,0
13375898,Queens,Astoria,40.76005,-73.92299,Entire home/apt,79
13376886,Manhattan,East Harlem,40.79813,-73.94239,Entire home/apt,0
13377443,Brooklyn,Flatbush,40.65288,-73.96319,Private room,0
13378177,Brooklyn,Prospect-Lefferts Gardens,40.66166,-73.94956,Entire home/apt,214
13378609,Queens,Jackson Heights,40.75077,-73.89251,Entire home/apt,131
13378820,Queens,Howard Beach,40.6647,-73.85577,Entire home/apt,42
13380662,Brooklyn,Borough Park,40.62165,-73.98932,Entire home/apt,20
13384425,Brooklyn,Prospect-Lefferts Gardens,40.65528,-73.95993,Entire home/apt,23
13386091,Brooklyn,Bensonhurst,40.61428,-74.00618,Entire home/apt,0
13386152,Brooklyn,Bedford-Stuyvesant,40.6909,-73.95309,Entire home/apt,0
13387453,Manhattan,Harlem,40.8184,-73.93771,Entire home/apt,0
13388210,Manhattan,Hell's Kitchen,40.76362,-73.98814,Entire home/apt,250
13388649,Queens,Astoria,40.76435,-73.90887,Entire home/apt,131
13389082,Manhattan,East Village,40.72916,-73.9821,Entire home/apt,0
13389756,Brooklyn,Williamsburg,40.71564,-73.95331,Private room,0
13392392,Manhattan,East Village,40.72481,-73.98945,Entire home/apt,0
13392858,Brooklyn,Boerum Hill,40.68826,-73.98558,Entire home/apt,276
13392941,Manhattan,Financial District,40.70479,-74.01006,Private room,0
13394558,Manhattan,Little Italy,40.71945,-73.99531,Entire home/apt,112
13394748,Queens,Woodhaven,40.69455,-73.85069,Private room,215
13395084,Brooklyn,Clinton Hill,40.69588,-73.96893,Private room,0
13395955,Brooklyn,Prospect Heights,40.67677,-73.96561,Entire home/apt,0
13396969,Manhattan,Chinatown,40.71472,-73.9911,Entire home/apt,0
13397316,Manhattan,Hell's Kitchen,40.76474,-73.9927,Entire home/apt,26
13397762,Queens,Sunnyside,40.74445,-73.9252,Entire home/apt,0
13398340,Brooklyn,Bedford-Stuyvesant,40.68716,-73.94283,Entire home/apt,4
13398837,Manhattan,Lower East Side,40.72172,-73.99203,Private room,0
13404021,Brooklyn,Bushwick,40.69414,-73.91431,Private room,0
13407328,Brooklyn,Prospect Heights,40.67419,-73.96391,Entire home/apt,0
13408222,Brooklyn,East Flatbush,40.65513,-73.92039,Entire home/apt,295
13410478,Manhattan,Chelsea,40.74932,-74.00408,Entire home/apt,0
13411367,Brooklyn,Williamsburg,40.71337,-73.94262,Entire home/apt,4
13411560,Manhattan,Upper West Side,40.77866,-73.98235,Entire home/apt,0
13414523,Manhattan,Upper West Side,40.80083,-73.96513,Private room,0
13415100,Manhattan,Midtown,40.74447,-73.98134,Entire home/apt,146
13415952,Brooklyn,Williamsburg,40.70693,-73.94922,Private room,0
